Nb,Name,Label,Type,CX (pix),CY (pix),CZ (pix),CX (unit),CY (unit),CZ (unit),Xmin (pix),Ymin (pix),Zmin (pix),Xmax (pix),Ymax (pix),Zmax (pix),VolBounding (pix),RatioVolbox,Vol (unit),Vol (pix),Surf (unit),Surf (pix),SurfCorr (pix),Comp (pix),Spher (pix),CompCorr (pix),SpherCorr (pix),Comp (unit),Spher (unit),CompDiscrete,Ell_MajRad,Ell_Elon,Ell_Flatness,volEllipsoid (unit),RatioVolEllipsoid,DCMin (unit),DCMax (unit),DCMean (unit),DCSD (unit),
5462,obj5463-val5463,5463,0,148.0,491.0,622.0,148.0,491.0,622.0,148,491,622,148,491,622,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
5463,obj5464-val5464,5464,0,137.0,517.0,622.5,137.0,517.0,622.5,137,517,622,137,517,623,2.0,1.0,2.0,2,10.0,10.0,6.666666666666667,0.4523893421169302,0.7676635200443077,1.526814029644639,1.1514949756065076,0.4523893421169302,0.7676635200443077,0.8078870169771784,1.118033988749895,NaN,NaN,NaN,NaN,0.5,0.5,0.5,0.0,
5464,obj5465-val5465,5465,0,555.3220338983051,522.6101694915254,624.1355932203389,555.3220338983051,522.6101694915254,624.1355932203389,553,520,622,557,524,626,125.0,0.472,59.0,59,110.0,110.0,69.97063333333334,0.2957864950993678,0.6662843668082721,1.1492353652764147,1.0474572988447302,0.2957864950993678,0.6662843668082721,0.9275186962989275,2.5167734386926153,1.0257473612965506,1.0531395922433628,60.26347856990138,0.9790340916275546,1.4330806660290134,2.70958590721287,2.023712392284275,0.304918165840185,
5465,obj5466-val5466,5466,0,1376.8,655.0,622.2,1376.8,655.0,622.2,1376,654,622,1377,656,623,12.0,0.4166666666666667,5.0,5,22.0,22.0,14.674233333333333,0.2655365691426384,0.6427493387412588,0.894800299420455,0.9636264383285256,0.2655365691426384,0.6427493387412588,0.6422662456593042,1.4142135623730951,1.4142135623730951,1.2909944487358056,4.5885895433041295,1.0896594591460504,0.2828427124746833,1.039230484541344,0.8021091863608738,0.3094770854915937,
5466,obj5467-val5467,5467,0,659.0,743.375,622.625,659.0,743.375,622.625,658,743,622,660,744,623,12.0,0.6666666666666666,8.0,8,28.0,28.0,17.850033333333332,0.32972984119309784,0.690853950075027,1.272668377280879,1.0836900462294732,0.32972984119309784,0.690853950075027,0.8333333333333333,1.7197475845979686,1.6443932111561699,1.174811255283555,6.706613265459985,1.192852440322024,0.5303300858899106,1.2374368670764582,0.9513339443464613,0.2698438200868982,
5467,obj5468-val5468,5468,0,1289.37125748503,842.688622754491,625.6287425149701,1289.37125748503,842.688622754491,625.6287425149701,1286,840,622,1292,845,629,336.0,0.49702380952380953,167.0,167,222.0,222.0,138.88996666666668,0.2882878852715724,0.6606056911803228,1.1772608309940285,1.055903505191861,0.2882878852715724,0.6606056911803228,0.9511664572201673,3.748343334426211,1.0901509909289708,1.09782432316718,169.08322511712785,0.9876792915696707,2.2067229136042545,3.6959498344949453,3.029067387725245,0.3351328411669575,
5468,obj5469-val5469,5469,0,660.3,977.6,623.3,660.3,977.6,623.3,659,977,622,661,978,624,18.0,0.5555555555555556,10.0,10,32.0,32.0,18.675966666666667,0.34514567727426926,0.7014568600123368,1.7362133973736424,1.2018982450302154,0.34514567727426926,0.7014568600123368,0.8709049234482418,1.6733200530681516,1.3662601021279468,1.2247448713915887,8.58446497978879,1.1648949612519752,0.5830951894844677,1.3928388277183532,0.9988448279613523,0.26312018727159736,
5469,obj5470-val5470,5470,0,1075.0289855072465,1208.2608695652175,624.3478260869565,1075.0289855072465,1208.2608695652175,624.3478260869565,1073,1206,622,1077,1210,626,125.0,0.552,69.0,69,122.0,122.0,72.9753,0.2965316559836926,0.6668434099191715,1.3855521858308584,1.1148273874188452,0.2965316559836926,0.6668434099191715,0.9327197865009963,2.9004546968376133,1.1652701719990932,1.0799657307136161,69.69852914510874,0.9899778495518258,1.664207385328682,2.7507612892902142,2.1879381529787376,0.2911843694416386,
5470,obj5471-val5471,5471,0,873.0,40.0,623.0,873.0,40.0,623.0,873,40,623,873,40,623,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
5471,obj5472-val5472,5472,0,917.0,47.0,623.0,917.0,47.0,623.0,917,47,623,917,47,623,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
5472,obj5473-val5473,5473,0,548.0,65.0,623.0,548.0,65.0,623.0,548,65,623,548,65,623,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
5473,obj5474-val5474,5474,0,1021.5,81.0,623.0,1021.5,81.0,623.0,1021,81,623,1022,81,623,2.0,1.0,2.0,2,10.0,10.0,6.666666666666667,0.4523893421169302,0.7676635200443077,1.526814029644639,1.1514949756065076,0.4523893421169302,0.7676635200443077,0.8078870169771784,1.118033988749895,NaN,NaN,NaN,NaN,0.5,0.5,0.5,0.0,
5474,obj5475-val5475,5475,0,1025.0,83.0,623.0,1025.0,83.0,623.0,1025,83,623,1025,83,623,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
5475,obj5476-val5476,5476,0,735.0,95.0,623.0,735.0,95.0,623.0,735,95,623,735,95,623,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
5476,obj5477-val5477,5477,0,688.0,98.0,623.0,688.0,98.0,623.0,688,98,623,688,98,623,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
5477,obj5478-val5478,5478,0,1127.0,138.0,623.0,1127.0,138.0,623.0,1127,138,623,1127,138,623,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
5478,obj5479-val5479,5479,0,868.0422535211268,152.80281690140845,624.3661971830986,868.0422535211268,152.80281690140845,624.3661971830986,866,150,623,870,155,626,120.0,0.5916666666666667,71.0,71,124.0,124.0,76.3045,0.29902260141635756,0.6687054250905436,1.283271703941442,1.0866913398743192,0.29902260141635756,0.6687054250905436,0.9346321661225411,3.158553782932586,1.2370505164152148,1.1637796173306316,74.11528801426422,0.9579669984731807,1.3656162551747841,3.065961353964403,2.199902120814235,0.4192631187284141,
5479,obj5480-val5480,5480,0,453.0,163.0,623.0,453.0,163.0,623.0,453,163,623,453,163,623,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
5480,obj5481-val5481,5481,0,1199.0,186.0,623.0,1199.0,186.0,623.0,1199,186,623,1199,186,623,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
5481,obj5482-val5482,5482,0,1202.0,188.0,623.0,1202.0,188.0,623.0,1202,188,623,1202,188,623,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
5482,obj5483-val5483,5483,0,383.0,204.0,623.0,383.0,204.0,623.0,383,204,623,383,204,623,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
5483,obj5484-val5484,5484,0,978.5,241.0,623.0,978.5,241.0,623.0,978,241,623,979,241,623,2.0,1.0,2.0,2,10.0,10.0,6.666666666666667,0.4523893421169302,0.7676635200443077,1.526814029644639,1.1514949756065076,0.4523893421169302,0.7676635200443077,0.8078870169771784,1.118033988749895,NaN,NaN,NaN,NaN,0.5,0.5,0.5,0.0,
5484,obj5485-val5485,5485,0,227.0,286.6666666666667,623.0,227.0,286.6666666666667,623.0,226,286,623,228,287,623,6.0,0.5,3.0,3,16.0,16.0,6.666666666666667,0.24850488763747386,0.6287024892366452,3.435331566700438,1.5088852738977692,0.24850488763747386,0.6287024892366452,0.3623518551866286,2.055554977164722,4.391067076224635,NaN,NaN,NaN,0.3333333333333144,1.2018504251546736,0.8630921039591474,0.46469491438834554,
5485,obj5486-val5486,5486,0,223.0,293.0,623.0,223.0,293.0,623.0,223,293,623,223,293,623,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
5486,obj5487-val5487,5487,0,250.0,323.0,623.0,250.0,323.0,623.0,250,323,623,250,323,623,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
5487,obj5488-val5488,5488,0,235.0,342.0,623.0,235.0,342.0,623.0,234,341,623,236,343,623,9.0,0.3333333333333333,3.0,3,18.0,18.0,0.0,0.17453292519943295,0.5588467229218999,Infinity,Infinity,0.17453292519943295,0.5588467229218999,0.0,2.5819888974716108,NaN,NaN,NaN,NaN,0.0,1.4142135623730951,0.9428090415820635,0.8164965809277258,
5488,obj5489-val5489,5489,0,755.5,399.6666666666667,623.5,755.5,399.6666666666667,623.5,755,399,623,756,400,624,8.0,0.75,6.0,6,24.0,24.0,15.175799999999999,0.2945243112740431,0.6653352908462414,1.1649307011227903,1.052204198388067,0.2945243112740431,0.6653352908462414,0.7412698561151176,1.2909944487358054,1.224744871391589,1.1547005383792515,5.203566213039634,1.1530553767077238,0.7817359599705636,0.971825315807563,0.8450990785828968,0.09816172125973212,
5489,obj5490-val5490,5490,0,149.0,424.5,623.0,149.0,424.5,623.0,149,424,623,149,425,623,2.0,1.0,2.0,2,10.0,10.0,6.666666666666667,0.4523893421169302,0.7676635200443077,1.526814029644639,1.1514949756065076,0.4523893421169302,0.7676635200443077,0.8078870169771784,1.118033988749895,NaN,NaN,NaN,NaN,0.5,0.5,0.5,0.0,
5490,obj5491-val5491,5491,0,178.5,428.5,623.0,178.5,428.5,623.0,178,428,623,179,429,623,4.0,0.5,2.0,2,12.0,12.0,0.0,0.2617993877991494,0.6397197166716071,Infinity,Infinity,0.2617993877991494,0.6397197166716071,0.0,1.5811388300841895,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
5491,obj5492-val5492,5492,0,175.0,433.0,623.0,175.0,433.0,623.0,175,433,623,175,433,623,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
5492,obj5493-val5493,5493,0,1214.8260869565217,599.5869565217391,624.6304347826087,1214.8260869565217,599.5869565217391,624.6304347826087,1213,597,623,1216,601,626,80.0,0.575,46.0,46,92.0,92.0,57.713033333333335,0.30732971611204496,0.6748413554633413,1.244934017203898,1.0757601307701044,0.30732971611204496,0.6748413554633413,0.9247597024741901,2.561922536090912,1.1083087075315385,1.221696130792255,46.93554671703572,0.9800674162234451,1.1182453173575748,2.6190013825819007,1.8311653456033041,0.34970327724235306,
5493,obj5494-val5494,5494,0,755.0,607.0,623.5,755.0,607.0,623.5,755,607,623,755,607,624,2.0,1.0,2.0,2,10.0,10.0,6.666666666666667,0.4523893421169302,0.7676635200443077,1.526814029644639,1.1514949756065076,0.4523893421169302,0.7676635200443077,0.8078870169771784,1.118033988749895,NaN,NaN,NaN,NaN,0.5,0.5,0.5,0.0,
5494,obj5495-val5495,5495,0,581.1,727.8333333333334,624.2333333333333,581.1,727.8333333333334,624.2333333333333,580,726,623,583,729,626,64.0,0.46875,30.0,30,72.0,72.0,44.22173333333333,0.27270769562411395,0.6484840807338118,1.1770301804553887,1.055834542672328,0.27270769562411395,0.6484840807338118,0.8847336486622791,2.1303888714240915,1.141318599114123,1.0199167100477315,30.48503836733408,0.984089297789639,0.7909207011802917,2.0229241760931673,1.5537694000048854,0.3116789835454168,
5495,obj5496-val5496,5496,0,679.8888888888889,810.4444444444445,624.574074074074,679.8888888888889,810.4444444444445,624.574074074074,678,809,623,682,812,626,80.0,0.675,54.0,54,100.0,100.0,61.1659,0.32979183040324217,0.6908972408331626,1.441158614343017,1.129546013978221,0.32979183040324217,0.6908972408331626,0.9400691513101119,2.74200124080137,1.1847679011540493,1.1622954964814063,52.930794787898634,1.0202000596512073,1.4977120181923318,2.6215970169091745,1.9773694131914952,0.28796045300651507,
5496,obj5497-val5497,5497,0,525.0134228187919,965.6510067114094,626.0872483221476,525.0134228187919,965.6510067114094,626.0872483221476,521,963,623,528,968,630,384.0,0.3880208333333333,149.0,149,224.0,224.0,140.3503666666667,0.22339880994653213,0.6067742871826832,0.9082057675899058,0.9684148011350646,0.22339880994653213,0.6067742871826832,0.9236701302208172,4.076995806145127,1.179934723160406,1.2816866413108388,159.0785269811843,0.9366443279778648,1.7326488330702063,4.371436208967818,2.94835426731466,0.5303190557004572,
5497,obj5498-val5498,5498,0,658.2439024390244,1061.0,624.8048780487804,658.2439024390244,1061.0,624.8048780487804,656,1059,623,660,1063,626,100.0,0.41,41.0,41,90.0,90.0,55.015699999999995,0.2607909753424416,0.638897292109208,1.141721442335926,1.045169479417778,0.2607909753424416,0.638897292109208,0.8931700632979518,2.8966562072308495,1.4292826228234754,1.1488705958088894,43.378257980285184,0.945173962924789,1.0476454436543778,3.0121704353683842,1.8265320376943683,0.44862466768711795,
5498,obj5499-val5499,5499,0,525.0,1209.7777777777778,624.2777777777778,525.0,1209.7777777777778,624.2777777777778,524,1208,623,526,1211,625,36.0,0.5,18.0,18,50.0,50.0,29.874466666666663,0.29314829369177076,0.664297525226461,1.3743485902353487,1.1118144148378386,0.29314829369177076,0.664297525226461,0.8683897370766206,2.302750897385164,1.5020967230392044,1.2789952409764935,17.724122495872805,1.015565086744996,0.7556372504852393,2.058556368183262,1.3431324077150653,0.34709506201649054,
5499,obj5500-val5500,5500,0,547.0,124.0,624.0,547.0,124.0,624.0,547,124,624,547,124,624,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
5500,obj5501-val5501,5501,0,1122.0,129.0,624.0,1122.0,129.0,624.0,1122,129,624,1122,129,624,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
5501,obj5502-val5502,5502,0,381.0,145.0,624.0,381.0,145.0,624.0,381,145,624,381,145,624,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
5502,obj5503-val5503,5503,0,1219.0,197.0,624.0,1219.0,197.0,624.0,1219,197,624,1219,197,624,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
5503,obj5504-val5504,5504,0,297.0,213.0,624.0,297.0,213.0,624.0,297,213,624,297,213,624,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
5504,obj5505-val5505,5505,0,1246.0,226.0,624.0,1246.0,226.0,624.0,1246,226,624,1246,226,624,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
5505,obj5506-val5506,5506,0,862.4,387.0,624.9,862.4,387.0,624.9,862,386,624,863,388,626,18.0,0.5555555555555556,10.0,10,34.0,34.0,22.489466666666665,0.2877501921667834,0.6601947318003717,0.9942941962378268,0.9980944365470118,0.2877501921667834,0.6601947318003717,0.8086974289162243,1.7008780830673378,1.2683344852206928,1.36965282965019,9.35470383281581,1.0689809296709667,0.4123105625617495,1.403566884761799,1.02479720192087,0.2977521246032151,
5506,obj5507-val5507,5507,0,903.2857142857143,557.7142857142857,624.2857142857143,903.2857142857143,557.7142857142857,624.2857142857143,902,557,624,904,558,625,12.0,0.5833333333333334,7.0,7,26.0,26.0,16.9288,0.31530322262928967,0.6806277266928752,1.1422730512255204,1.0453377726436999,0.31530322262928967,0.6806277266928752,0.7982372630346262,1.5955894045988082,1.3349658735891288,1.6649949740019643,5.73454235722735,1.2206728216381155,0.49487165930547794,1.3477115902938677,0.9148716151736256,0.2667032620602585,
5507,obj5508-val5508,5508,0,119.08527131782945,758.3643410852713,626.2790697674419,119.08527131782945,758.3643410852713,626.2790697674419,116,755,624,123,761,629,336.0,0.38392857142857145,129.0,129,198.0,198.0,123.13653333333333,0.2424578352319696,0.6235610019548216,1.0080243564322047,1.0026676627249143,0.2424578352319696,0.6235610019548216,0.9278099008780084,3.620065757871535,1.0255903221215028,1.3657045585305245,138.33541569615426,0.9325160831073154,1.7165598532250146,4.16715519039868,2.803916034537306,0.48880003792763704,
5508,obj5509-val5509,5509,0,703.5116279069767,842.9069767441861,625.6744186046511,703.5116279069767,842.9069767441861,625.6744186046511,702,841,624,705,845,627,80.0,0.5375,43.0,43,88.0,88.0,53.09306666666667,0.3068606977154615,0.6744978873844075,1.3972555765817987,1.117957474352147,0.3068606977154615,0.6744978873844075,0.9221228613034692,2.3851349600255065,1.0871575022334736,1.1116717342837332,43.25795303174172,0.9940368645841277,1.0910422423944375,2.2884240871385813,1.7972213752157302,0.2881074113460656,
5509,obj5510-val5510,5510,0,519.0,883.0,624.0,519.0,883.0,624.0,519,883,624,519,883,624,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
5510,obj5511-val5511,5511,0,690.1063829787234,1047.936170212766,625.6382978723404,690.1063829787234,1047.936170212766,625.6382978723404,688,1046,624,692,1050,627,100.0,0.47,47.0,47,98.0,98.0,61.42326666666667,0.2654421352753473,0.6426731352488136,1.0780759556411017,1.0253759336934638,0.2654421352753473,0.6426731352488136,0.9025879681819562,2.7359388166935537,1.1812776449162925,1.268409673365797,48.4667853692752,0.969736276955454,1.1286627412659007,2.724484493208715,1.8810296132005244,0.3938825040325652,
5511,obj5512-val5512,5512,0,1075.0,1259.0,624.0,1075.0,1259.0,624.0,1075,1259,624,1075,1259,624,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
5512,obj5513-val5513,5513,0,697.5,31.0,625.0,697.5,31.0,625.0,697,31,625,698,31,625,2.0,1.0,2.0,2,10.0,10.0,6.666666666666667,0.4523893421169302,0.7676635200443077,1.526814029644639,1.1514949756065076,0.4523893421169302,0.7676635200443077,0.8078870169771784,1.118033988749895,NaN,NaN,NaN,NaN,0.5,0.5,0.5,0.0,
5513,obj5514-val5514,5514,0,650.5,37.0,625.0,650.5,37.0,625.0,650,37,625,651,37,625,2.0,1.0,2.0,2,10.0,10.0,6.666666666666667,0.4523893421169302,0.7676635200443077,1.526814029644639,1.1514949756065076,0.4523893421169302,0.7676635200443077,0.8078870169771784,1.118033988749895,NaN,NaN,NaN,NaN,0.5,0.5,0.5,0.0,
5514,obj5515-val5515,5515,0,626.0,40.0,625.0,626.0,40.0,625.0,626,40,625,626,40,625,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
5515,obj5516-val5516,5516,0,903.0,40.0,625.0,903.0,40.0,625.0,902,40,625,904,40,625,3.0,1.0,3.0,3,14.0,14.0,9.333333333333334,0.370946071342235,0.7185170346115792,1.2519429907800428,1.0777751956412636,0.370946071342235,0.7185170346115792,0.7247037103732568,1.8257418583505536,NaN,NaN,NaN,NaN,0.0,1.0,0.6666666666666666,0.5773502691896258,
5516,obj5517-val5517,5517,0,352.0,162.0,625.0,352.0,162.0,625.0,352,162,625,352,162,625,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
5517,obj5518-val5518,5518,0,721.5,210.0,625.0,721.5,210.0,625.0,721,210,625,722,210,625,2.0,1.0,2.0,2,10.0,10.0,6.666666666666667,0.4523893421169302,0.7676635200443077,1.526814029644639,1.1514949756065076,0.4523893421169302,0.7676635200443077,0.8078870169771784,1.118033988749895,NaN,NaN,NaN,NaN,0.5,0.5,0.5,0.0,
5518,obj5519-val5519,5519,0,1252.0,224.5,625.0,1252.0,224.5,625.0,1252,224,625,1252,225,625,2.0,1.0,2.0,2,10.0,10.0,6.666666666666667,0.4523893421169302,0.7676635200443077,1.526814029644639,1.1514949756065076,0.4523893421169302,0.7676635200443077,0.8078870169771784,1.118033988749895,NaN,NaN,NaN,NaN,0.5,0.5,0.5,0.0,
5519,obj5520-val5520,5520,0,1301.0,281.5,625.0,1301.0,281.5,625.0,1300,280,625,1302,283,625,12.0,0.5,6.0,6,26.0,26.0,17.333333333333332,0.23165134723784545,0.6141557022475216,0.7818232969277286,0.9212331042633246,0.23165134723784545,0.6141557022475216,0.6177248800959315,2.7110430263745546,3.600629549484757,NaN,NaN,NaN,0.5,1.8027756377319946,1.1402698754939633,0.5828735139369244,
5520,obj5521-val5521,5521,0,426.921875,404.09375,626.578125,426.921875,404.09375,626.578125,425,402,625,429,406,628,100.0,0.64,64.0,64,112.0,112.0,69.02653333333333,0.32972984119309784,0.690853950075027,1.4085236171672078,1.1209546540478716,0.32972984119309784,0.690853950075027,0.9444444444444443,2.79689132699523,1.0567698001670935,1.2668464788048441,64.77845544264264,0.9879828032742782,1.427102341722555,2.878649178651334,2.1117661297124712,0.3354468552763874,
5521,obj5522-val5522,5522,0,1143.1461538461538,456.3615384615385,626.9692307692308,1143.1461538461538,456.3615384615385,626.9692307692308,1140,453,625,1146,459,629,245.0,0.5306122448979592,130.0,130,192.0,192.0,120.12816666666667,0.27004453453403476,0.6463662229547918,1.1025658341826925,1.0330821163262232,0.27004453453403476,0.6463662229547918,0.9392578087577559,3.899914903730584,1.2275389571243962,1.174521753359838,140.38553073189408,0.9260213593398867,2.007471252198231,4.218906445707523,2.8060788302590556,0.5115218174583926,
5522,obj5523-val5523,5523,0,125.0,469.0,625.0,125.0,469.0,625.0,125,469,625,125,469,625,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
5523,obj5524-val5524,5524,0,655.4271844660194,497.2330097087379,627.8058252427185,655.4271844660194,497.2330097087379,627.8058252427185,653,494,625,658,500,630,252.0,0.4087301587301587,103.0,103,166.0,166.0,107.13023333333332,0.2623025778457774,0.640129310520241,0.975867086049599,0.9918901027130157,0.2623025778457774,0.640129310520241,0.9297324769095338,3.2606521396828163,1.0882265567505036,1.1263826076317949,108.86227817017608,0.9461495913119508,1.6554465700274072,3.3606400289926546,2.524526823543558,0.4026537486356951,
5524,obj5525-val5525,5525,0,844.3385826771654,506.25984251968504,627.1102362204724,844.3385826771654,506.25984251968504,627.1102362204724,842,503,625,847,509,630,252.0,0.503968253968254,127.0,127,192.0,192.0,121.1696,0.2577247513313282,0.6363834929649848,1.0253657169216501,1.00838473863873,0.2577247513313282,0.6363834929649848,0.9338074112480448,3.545468996755817,1.1692371117339517,1.024553411560187,133.28150175519636,0.952870415830594,1.6281895780291513,3.7696228485238374,2.749882234850891,0.39993652274991265,
5525,obj5526-val5526,5526,0,289.02272727272725,633.4772727272727,626.0454545454545,289.02272727272725,633.4772727272727,626.0454545454545,287,631,625,291,635,628,100.0,0.44,44.0,44,94.0,94.0,59.443333333333335,0.26361745661437525,0.6411971473777555,1.042433265520981,1.0139489441025895,0.26361745661437525,0.6411971473777555,0.8984258553286775,2.6355511343503375,1.0543353884439592,1.5216160238734466,45.33569602069617,0.9705376527121937,1.067456233256171,2.7057865754222874,1.8243115887605943,0.43395307516737747,
5526,obj5527-val5527,5527,0,795.578125,641.46875,627.3125,795.578125,641.46875,627.3125,794,639,625,798,644,629,150.0,0.4266666666666667,64.0,64,120.0,120.0,74.73413333333333,0.268082573106329,0.6447970645564246,1.1098270707864604,1.035345033676587,0.268082573106329,0.6447970645564246,0.9166666666666666,2.920882789742214,1.082455004822884,1.3806659326501085,64.52420509413157,0.9918758380151009,1.477450956250325,2.771797490460838,2.127563215142033,0.37556007813510656,
5527,obj5528-val5528,5528,0,80.0,753.0,625.0,80.0,753.0,625.0,80,753,625,80,753,625,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
5528,obj5529-val5529,5529,0,799.5,762.75,625.75,799.5,762.75,625.75,799,762,625,800,763,626,8.0,0.5,4.0,4,18.0,18.0,12.0,0.310280755910103,0.6769944624659683,1.0471975511965976,1.0154912975632593,0.310280755910103,0.6769944624659683,0.6756035959798289,1.460781803173624,1.847759065022573,1.3065629648763766,2.9270059948347957,1.3665841501721165,0.6123724356957945,0.9354143466934853,0.77389339119464,0.18650833427404775,
